State,Seat ID,Seat Name,Candidate Name,Candidate Party,Votes for Candidate,Total Votes Cast,% of total Votes,Candidate Win,Gender,Status,Pekerjaan
Sabah,N.05,TANDEK,BAINTIN ADUN,WARISAN,4,17,24.72,0,L,KLH,TIADA
Sabah,N.05,TANDEK,DATUK ANITA BARANTING,BN,8,17,51.21,1,P,MNG,PENIAGA
Sabah,N.05,TANDEK,JOEL MASILUNG,SOLIDARITI,3,17,20.89,0,L,KLH,PESARA
Sabah,N.06,TEMPASUK,SUWAH BULLEH,SOLIDARITI,1,15,9.81,0,L,HD,AHLI PERNIAGAAN
Sabah,N.06,TEMPASUK,MUSTAQIM BIN ALING,PAS,521,15,3.42,0,L,HD,TIADA
Sabah,N.06,TEMPASUK,MUSBAH HAJI JAMLI,BN,7,15,50.82,1,L,MNG,PEMBANTU MENTERI KABINET SABAH
Sabah,N.06,TEMPASUK,MUSTAPHA SAKMUD,PKR,5,15,35.96,0,L,KLH,KERJA SENDIRI
Sabah,N.07,KADAMAIAN,MAIL BIN BALINU,PCS,764,14,5.32,0,L,HD,TIADA
Sabah,N.07,KADAMAIAN,RUBBIN GURIBAH,SOLIDARITI,3,14,21.14,0,L,KLH,USAHAWAN
Sabah,N.07,KADAMAIAN,LUKIA BINTI INDAN,PKR,3,14,24.85,0,P,KLH,KERJA SENDIRI
Sabah,N.07,KADAMAIAN,SATAIL BIN MANJUNGKAT,PAS,129,14,0.9,0,L,HD,TIADA
Sabah,N.07,KADAMAIAN,EWON BENEDICK,BN,6,14,47.8,1,L,MNG,TIADA
Sabah,N.08,USUKAN,DATUK JAPLIN BIN AKIM,BN,8,16,52.4,1,L,MNG,TIADA
Sabah,N.08,USUKAN,ABDUL BAHKRIN BIN MOHD YUSOF,WARISAN,7,16,45.05,0,L,KLH,PESARA
Sabah,N.08,USUKAN,AMSOR BIN TUAH,BEBAS - TRAKTOR,70,16,0.42,0,L,HD,TIADA
Sabah,N.08,USUKAN,ADZMIN BIN AWANG,PAS,355,16,2.13,0,L,HD,TIADA
Sabah,N.09,TAMPARULI,DATUK JAHID JAHIM,BN,6,14,45.46,1,L,MNG,PENIAGA
Sabah,N.09,TAMPARULI,DAUSIL BIN KUNDAYONG,PKR,4,14,31.59,0,L,KLH,KERJA SENDIRI
Sabah,N.09,TAMPARULI,MOJILIP BIN BUMBURING @ WILFRED,PCS,2,14,16.94,0,L,KLH,BEKERJA SENDIRI
Sabah,N.09,TAMPARULI,JASMIN BIN DULIN,SOLIDARITI,901,14,6.01,0,L,HD,USAHAWAN
Sabah,N.10,SULAMAN,HAJI HAJIJI BIN HAJI NOOR,BN,12,18,69.62,1,L,MNG,MENTERI KABINET NEGERI SABAH
Sabah,N.10,SULAMAN,ABDULLAH SANI BIN DAUD,WARISAN,5,18,27.88,0,L,KLH,TIADA
Sabah,N.10,SULAMAN,ARIFIN BIN HARITH,HR,467,18,2.51,0,L,HD,BERNIAGA SENDIRI
Sabah,N.11,KIULU,JONISTON BIN LUMAI @ BANGKUAI,BN,4,10,42.39,1,L,MNG,BEKERJA SENDIRI
Sabah,N.11,KIULU,GAIBIN RANSOI,PCS,543,10,5.31,0,L,HD,TIADA
Sabah,N.11,KIULU,JO-ANNA SUE HENLEY RAMPAS,WARISAN,2,10,28.28,0,P,KLH,TIADA
Sabah,N.11,KIULU,TERENCE SINTI,SOLIDARITI,2,10,24.02,0,L,KLH,PENIAGA
Sabah,N.12,KARAMBUNAI,AZHAR MATUSSIN,WARISAN,14,25,54.66,1,L,MNG,AKAUNTAN
Sabah,N.12,KARAMBUNAI,ASPAR AKBAR,PAS,1,25,6.55,0,L,HD,TIADA
Sabah,N.12,KARAMBUNAI,JAINAB BINTI AHMAD,BN,8,25,33.94,0,P,KLH,TIADA
Sabah,N.12,KARAMBUNAI,AHSIM BIN JAMAT,SAPP,1,25,4.86,0,L,HD,BERNIAGA SENDIRI
Sabah,N.13,INANAM,JAKARIAH BIN JANIT,PKS,156,21,0.71,0,L,HD,BEKERJA SENDIRI
Sabah,N.13,INANAM,JOHNNY GOH,BN,5,21,26.75,0,L,KLH,PENIAGA
Sabah,N.13,INANAM,SITUL BIN MINTOW,BEBAS - KUNCI,57,21,0.26,0,L,HD,WARTAWAN BEBAS
Sabah,N.13,INANAM,TERENCE TSEN KIM FATT,ANAKNEGERI,480,21,2.19,0,L,HD,KERJA SENDIRI
Sabah,N.13,INANAM,KENNY CHUA,PKR,13,21,62.33,1,L,MNG,TIADA
Sabah,N.13,INANAM,JOHN STEPHEN DIONYSIUS,SAPP,1,21,7.75,0,L,HD,BUSINESS EXECUTIVE
Sabah,N.14,LIKAS,TAN LEE FATT,DAP,9,11,82.57,1,L,MNG,TIADA
Sabah,N.14,LIKAS,CHIN SHU YING,BN,1,11,11.36,0,L,HD,TIADA
Sabah,N.14,LIKAS,RICHARD YONG WE KONG,SAPP,673,11,6.06,0,L,HD,PENIAGA
Sabah,N.15,API-API,DR. CHAN CHEE CHING,BEBAS - PEN,94,14,0.66,0,L,HD,PEGUAM
Sabah,N.15,API-API,YEE MOH CHAI,BN,5,14,36.43,0,L,KLH,TIADA
Sabah,N.15,API-API,LAND LIP FONG,ANAKNEGERI,244,14,1.7,0,L,HD,AHLI PERNIAGAAN
Sabah,N.15,API-API,CHRISTINA LIEW,PKR,8,14,57.04,1,P,MNG,PEGUAM
Sabah,N.15,API-API,LIM KAT CHUNG,SAPP,598,14,4.17,0,L,HD,PROFESSIONAL PHOTOGHAPHER
Sabah,N.16,LUYANG,GEE TIEN SIONG,SAPP,807,16,4.78,0,L,HD,SALES MANAGER
Sabah,N.16,LUYANG,PHOONG JIN ZHE,DAP,14,16,84.38,1,L,MNG,AHLI POLITIK
Sabah,N.16,LUYANG,DR. PAMELA YONG,BN,1,16,10.84,0,P,HD,PAKAR ORTODONTIK
Sabah,N.17,TANJONG ARU,NORAIZA BINTI MOHAMMAD NOOR,HR,566,17,3.25,0,P,HD,BERNIAGA SENDIRI
Sabah,N.17,TANJONG ARU,ROGER CHONG WEI LEUNG,ANAKNEGERI,494,17,2.84,0,L,HD,AHLI PERNIAGAAN
Sabah,N.17,TANJONG ARU,IR. EDWARD YONG OUI FAH,BN,5,17,29.76,0,L,KLH,JURUTERA
Sabah,N.17,TANJONG ARU,HAMID ISMAIL,PAS,1,17,7.92,0,L,HD,PEGUAM
Sabah,N.17,TANJONG ARU,WONG HONG JUN,WARISAN,9,17,56.23,1,L,MNG,0
Sabah,N.18,PETAGAS,YAHYA BIN HUSSIN,BN,6,13,46.44,0,L,KLH,TIMBALAN KETUA MENTERI NEGERI SABAH
Sabah,N.18,PETAGAS,ESTER OTION MATANUL,HR,760,13,5.59,0,P,HD,BERNIAGA SENDIRI
Sabah,N.18,PETAGAS,UDA BIN SULAI,WARISAN,6,13,47.97,1,L,MNG,PENSIONER
Sabah,N.19,KAPAYAN,FRANCIS GOH FAH SHUN,BN,6,27,23.2,0,L,KLH,PEMAJU HARTANAH
Sabah,N.19,KAPAYAN,CHONG PIT FAH,SOLIDARITI,1,27,4.85,0,L,HD,PENIAGA
Sabah,N.19,KAPAYAN,JANNIE LASIMBANG,DAP,19,27,71.95,1,P,MNG,TIADA
Sabah,N.20,MOYOG,DATUK DONALD PETER MOJUNTIN,BN,5,15,33.4,0,L,KLH,USAHAWAN
Sabah,N.20,MOYOG,JENIFER LASIMBANG,WARISAN,9,15,61.39,1,P,MNG,KONSULTAN
Sabah,N.20,MOYOG,BANDASAN @ DIONISIUS DENNIS J TUNDING,PCS,222,15,1.4,0,L,HD,TIADA
Sabah,N.20,MOYOG,DANIM @ ALOYSIUS SIAP,SOLIDARITI,605,15,3.81,0,L,HD,TIADA
Sabah,N.21,KAWANG,MATLIN BIN JILON,HR,781,18,4.13,0,L,HD,BERNIAGA SENDIRI
Sabah,N.21,KAWANG,DATUK GULAMHAIDAR @ YUSOF BIN KHAN BAHADAR,BN,10,18,54.97,1,L,MNG,AHLI POLITIK
Sabah,N.21,KAWANG,SALLEH HJ EDDRIS,WARISAN,7,18,39.83,0,L,KLH,PESARA
Sabah,N.21,KAWANG,WAHID BIN ISMAIL,ANAKNEGERI,201,18,1.06,0,L,HD,PESARA KERAJAAN
Sabah,N.22,PANTAI MANIS,JAWASING BIN MIANUS @ HERMAN J MIANUS,PCS,129,16,0.76,0,L,HD,TIADA
Sabah,N.22,PANTAI MANIS,HAJI ABDUL RAHIM BIN ISMAIL,BN,7,16,42.07,0,L,KLH,PENGERUSI LEMBAGA KEMAJUAN TANAH NEGERI SABAH
Sabah,N.22,PANTAI MANIS,JAMES @ EBI GHANI,HR,448,16,2.65,0,L,HD,BERNIAGA SENDIRI
Sabah,N.22,PANTAI MANIS,AIDI MOKTAR,WARISAN,9,16,54.52,1,L,MNG,PESARA
Sabah,N.23,BONGAWAN,DATUK MOHAMAD BIN ALAMIN,BN,6,13,44.79,0,L,KLH,PEGUAM
Sabah,N.23,BONGAWAN,DAUD BIN YUSOF,WARISAN,6,13,50.62,1,L,MNG,TIADA
Sabah,N.23,BONGAWAN,JAAFAR BIN ISMAIL,HR,627,13,4.59,0,L,HD,BERNIAGA SENDIRI
Sabah,N.24,MEMBAKUT,MOHD ARIFIN BIN MOHD ARIF,BN,6,11,57.22,1,L,MNG,PEMBANTU MENTERI NEGERI SABAH
Sabah,N.24,MEMBAKUT,ALI OMAR BIN MOHD IDRIS,HR,456,11,4.02,0,L,HD,BERNIAGA SENDIRI
Sabah,N.24,MEMBAKUT,ROSJELEN BINTI SALIMAT,PCS,223,11,1.96,0,P,HD,TIADA
Sabah,N.24,MEMBAKUT,HAJI YAHYA BIN AHMAD,BEBAS - PEN,85,11,0.75,0,L,HD,SENDIRI
Sabah,N.24,MEMBAKUT,ABD SANI BIN MARIP @ MARIF,WARISAN,4,11,36.05,0,L,KLH,TIADA
Sabah,N.25,KLIAS,ISNIN BIN HJ ALIASNIH,BN,6,13,44.94,1,L,MNG,TIADA
Sabah,N.25,KLIAS,JOHAIR BINTI MAT LANI,WARISAN,3,13,27.12,0,P,KLH,TIADA
Sabah,N.25,KLIAS,LAJIM BIN UKIN (DATUK SERI PANGLIMA),HR,3,13,27.94,0,L,KLH,AHLI POLITIK
Sabah,N.26,KUALA PENYU,DATUK LIMUS BIN JURY,BN,7,13,54.64,1,L,MNG,AHLI PERNIAGAAN
Sabah,N.26,KUALA PENYU,NIKOL TIUNSU @ HERMAN TIONGSOH,PCS,548,13,4.07,0,L,HD,TIADA
Sabah,N.26,KUALA PENYU,DIKIN BIN MUSAH,PKR,3,13,28.29,0,L,KLH,-
Sabah,N.26,KUALA PENYU,JONAS BIN SUNGIN @ SUNGGIM,HR,1,13,13,0,L,KLH,BERNIAGA SENDIRI
Sabah,N.27,LUMADAN,MATBALI MUSAH,BN,6,12,56.65,1,L,MNG,AHLI PERNIAGAAN
Sabah,N.27,LUMADAN,ASMAT BIN JAPAR,HR,1,12,11.03,0,L,HD,BERNIAGA
Sabah,N.27,LUMADAN,MD SAMLIH BIN JUAISIN,WARISAN,3,12,32.33,0,L,KLH,TIADA
Sabah,N.28,SINDUMIN,DATUK DR YUSOF,WARISAN,6,12,51.9,1,L,MNG,-
Sabah,N.28,SINDUMIN,DATUK HAJI SAPAWI BIN AMAT WASALI @ AHMAD,BN,5,12,45.97,0,L,KLH,PENGARAH YAYASAN SABAH
Sabah,N.28,SINDUMIN,PATRICK SADOM,HR,273,12,2.13,0,L,HD,BERNIAGA SENDIRI
Sabah,N.29,KUNDASANG,JINUS BIN SODIONG,PKS,166,10,1.55,0,L,HD,KERJA SENDIRI
Sabah,N.29,KUNDASANG,JAPIRIL SUHAIMIN,SOLIDARITI,2,10,19.69,0,L,KLH,PENIAGA
Sabah,N.29,KUNDASANG,SIRIMAN @ MOHD FAZID BIN BASIR,WARISAN,3,10,34.76,0,L,KLH,PETANI
Sabah,N.29,KUNDASANG,DATUK HENRYNUS AMIN,ANAKNEGERI,733,10,6.86,0,L,HD,AHLI PERNIAGAAN
Sabah,N.29,KUNDASANG,DR. JOACHIM GUNSALAM,BN,3,10,37.14,1,L,MNG,DOKTOR SWASTA
Sabah,N.30,KARANAAN,DATUK MASIDI MANJUN,BN,6,10,63.98,1,L,MNG,MENTERI KABINET NEGERI SABAH
Sabah,N.30,KARANAAN,JUHAILI BIN SIDEK,ANAKNEGERI,104,10,0.97,0,L,HD,AHLI PERNIAGAAN
Sabah,N.30,KARANAAN,AMAN @ ADZMAN BIN MANAF,HR,685,10,6.4,0,L,HD,BERNIAGA SENDIRI
Sabah,N.30,KARANAAN,PEHING @ CHONG PECK HING,PKR,3,10,28.65,0,L,KLH,KERJA SENDIRI
Sabah,N.31,PAGINATAN,JULIAN @ PAUL BIN SIDIN,WARISAN,3,11,31.03,0,L,KLH,-
Sabah,N.31,PAGINATAN,DATUK ABIDIN BIN MADINGKIR,BN,5,11,48.84,1,L,MNG,PEGUAM
Sabah,N.31,PAGINATAN,SATIOL BIN INDONG,PCS,362,11,3.12,0,L,HD,TIADA
Sabah,N.31,PAGINATAN,MAT JAILI SAMAT,PPRS,104,11,0.9,0,L,HD,TIADA
Sabah,N.31,PAGINATAN,FEDDRIN TULIANG,SOLIDARITI,1,11,16.12,0,L,KLH,PETANI
Sabah,N.32,TAMBUNAN,JUSTIN BIN ALIP,WARISAN,1,13,10.88,0,L,HD,TIADA
Sabah,N.32,TAMBUNAN,NESTOR BIN JOANNES,PCS,456,13,3.48,0,L,HD,TIADA
Sabah,N.32,TAMBUNAN,DATUK DR. JEFFREY KITINGAN,SOLIDARITI,6,13,46.78,1,L,MNG,PENIAGA
Sabah,N.32,TAMBUNAN,JOSEPH PAIRIN KITINGAN,BN,5,13,38.87,0,L,KLH,"TIM. KETUA MENTERI/MENTERI PEMBANGUNAN INFRASTRUKTUR, SABAH"
Sabah,N.33,BINGKOR,PETER JINO ALLION,BN,4,13,31.99,0,L,KLH,PEGUAM
Sabah,N.33,BINGKOR,DATUK JUSTIN GUKA,BEBAS - BUKU,182,13,1.33,0,L,HD,PETANI
Sabah,N.33,BINGKOR,ROBERT TAWIK,SOLIDARITI,4,13,33.19,1,L,MNG,PENIAGA
Sabah,N.33,BINGKOR,PETER SAILI,DAP,4,13,30.87,0,L,KLH,PENIAGA
Sabah,N.33,BINGKOR,THOMAS ANGGAN,PKS,69,13,0.5,0,L,HD,PETANI
Sabah,N.33,BINGKOR,DR. AISAT ELLIK BIN IGAU @ OSWALD IGGAU,ANAKNEGERI,290,13,2.11,0,L,HD,AHLI POLITIK
Sabah,N.34,LIAWAN,KONG FUI SENG,SOLIDARITI,1,13,13.52,0,L,KLH,PENIAGA
Sabah,N.34,LIAWAN,HUSSEIN @ JAIMIS BIN KASSIM @ MADATIN,PCS,176,13,1.32,0,L,HD,TIADA
Sabah,N.34,LIAWAN,SAIRIN KARNO,BN,5,13,37.41,0,L,KLH,PEMBANTU MENTERI KABINET NEGERI SABAH
Sabah,N.34,LIAWAN,RASININ BIN KOUTIS @ KAUTIS,WARISAN,6,13,47.75,1,L,MNG,TIADA
Sabah,N.35,MELALAP,JIMMY JAWATAH,SOLIDARITI,861,10,8.05,0,L,HD,USAHAWAN
Sabah,N.35,MELALAP,RADIN MALLEH,BN,4,10,44.08,0,L,KLH,MENTERI PEMBANGUNAN LUAR BANDAR SABAH
Sabah,N.35,MELALAP,PETER ANTHONY,WARISAN,5,10,46.81,1,L,MNG,AHLI PERNIAGAAN
Sabah,N.35,MELALAP,CHINLY BIN MONIU @ MAH TSEN LI,PCS,69,10,0.64,0,L,HD,TIADA
Sabah,N.35,MELALAP,GEORGE REJOS,PKS,45,10,0.42,0,L,HD,TIADA
Sabah,N.36,KEMABONG,YAHIA @ YAHYA BIN RAIMAH,HR,124,11,1.07,0,L,HD,BERNIAGA
Sabah,N.36,KEMABONG,HARIS BIN BOLOS,WARISAN,5,11,44.94,0,L,KLH,TIADA
Sabah,N.36,KEMABONG,TAY JIN KIONG @ ALFRED,PCS,152,11,1.31,0,L,HD,TIADA
Sabah,N.36,KEMABONG,"JAMAWI BIN JA'AFAR",BN,6,11,52.68,1,L,MNG,TIADA
Sabah,N.37,SOOK,ELLRON BIN ANGIN,BN,8,15,53.21,1,L,MNG,TIADA
Sabah,N.37,SOOK,BARITUS GUNGKIT @ EVARISTUS,SOLIDARITI,3,15,22.51,0,L,KLH,PENIAGA
Sabah,N.37,SOOK,PETER BEATY,ANAKNEGERI,113,15,0.75,0,L,HD,AHLI PERNIAGAAN
Sabah,N.37,SOOK,MARTIN TOMY @ TOMMY,WARISAN,3,15,23.53,0,L,KLH,AHLI PERNIAGAAN
Sabah,N.38,NABAWAN,DATUK BOBBEY SUAN,BN,5,9,59.52,1,L,MNG,TIADA
Sabah,N.38,NABAWAN,AHUAR BIN RASAM,WARISAN,3,9,36.99,0,L,KLH,BEKERJA SENDIRI
Sabah,N.38,NABAWAN,ANGIN @ NASRUDDIN BIN LAMBAHAN,PCS,156,9,1.7,0,L,HD,TIADA
Sabah,N.38,NABAWAN,APANDY @ LUKAN BIN ANGINDI,HR,165,9,1.79,0,L,HD,BERNIAGA SENDIRI
Sabah,N.39,SUGUT,DATUK JAMES BIN RATIB,BN,4,8,55.77,1,L,MNG,TIADA
Sabah,N.39,SUGUT,ARSHAD BIN ABDUL MUALAF,PPRS,436,8,5.17,0,L,HD,TIADA
Sabah,N.39,SUGUT,ASPAH BIN ABDULLAH SANI,WARISAN,3,8,37.74,0,L,KLH,TIADA
Sabah,N.39,SUGUT,AG OSMAN BIN ASIBIH,PKS,111,8,1.32,0,L,HD,KERJA SENDIRI
Sabah,N.40,LABUK,ABDUL RAHMAN BIN DATUK HJ KONGKAWANG,BN,6,12,53.64,1,L,MNG,PETANI
Sabah,N.40,LABUK,ALBERT T ENTI,PKS,141,12,1.13,0,L,HD,PESARA
Sabah,N.40,LABUK,RAINUS AWANG,SOLIDARITI,1,12,9.42,0,L,HD,USAHAWAN
Sabah,N.40,LABUK,JAMES BIN MIKI,PCS,383,12,3.08,0,L,HD,TIADA
Sabah,N.40,LABUK,RAMSAH BIN TASIM @ RAMSAH BIN TASHIM,WARISAN,4,12,32.72,0,L,KLH,TIADA
Sabah,N.41,GUM-GUM,ARUNARNSIN BIN TAIB,WARISAN,4,9,51.1,1,L,MNG,TIADA
Sabah,N.41,GUM-GUM,JOILIN @ CHRISTINE BINTI BUGUNG,PKS,81,9,0.88,0,P,HD,BEKERJA SENDIRI
Sabah,N.41,GUM-GUM,JAMALUDIN BIN LAMBA,PPRS,63,9,0.68,0,L,HD,TIADA
Sabah,N.41,GUM-GUM,DATUK JUSLIE HAJI AJIROL,BN,4,9,44.61,0,L,KLH,PENGERUSI SABAH URBAN DEVELOPMENT CORPORATION SDN.BHD. (SUDC
Sabah,N.41,GUM-GUM,DAHIL BIN MASDIK,HR,252,9,2.73,0,L,HD,BERNIAGA SENDIRI
Sabah,N.42,SUNGAI SIBUGA,MUSA HAJI AMAN,BN,14,27,53.59,1,L,MNG,KETUA MENTERI SABAH
Sabah,N.42,SUNGAI SIBUGA,OSMAN BIN ENTING,PKS,241,27,0.89,0,L,HD,PESARA
Sabah,N.42,SUNGAI SIBUGA,ASMARA BIN ABDUL RAHMAN,WARISAN,12,27,45.52,0,L,KLH,TIADA
Sabah,N.43,SEKONG,SAHAR ABDUL MAJID,PAS,366,11,3.07,0,L,HD,USAHAWAN
Sabah,N.43,SEKONG,ARIFIN BIN ASGALI,WARISAN,6,11,56.55,1,L,MNG,AHLI PERNIAGAAN
Sabah,N.43,SEKONG,SAMSUDIN YAHYA,BN,4,11,39.48,0,L,KLH,TIADA
Sabah,N.43,SEKONG,ABDUL RASHID BIN ABDUL RAHMAN,STAR,48,11,0.4,0,L,HD,TIADA
Sabah,N.43,SEKONG,ALIAS RAHMAD BIN BENJAMIN,PKS,16,11,0.13,0,L,HD,KERJA SENDIRI
Sabah,N.43,SEKONG,DATU MOHD FAISAL BIN DATU BACHTIYAL,BEBAS - KAPAL TERBANG,43,11,0.36,0,L,HD,BEKERJA SENDIRI
Sabah,N.44,KARAMUNTING,NORSAH BONGSU,PAS,677,11,5.95,0,P,HD,PERUNDING PELABURAN
Sabah,N.44,KARAMUNTING,BESARUN BIN KECHA,STAR,61,11,0.54,0,L,HD,TIADA
Sabah,N.44,KARAMUNTING,HIEW VUN ZIN,WARISAN,7,11,63.67,1,L,MNG,AHLI PERNIAGAAN
Sabah,N.44,KARAMUNTING,LIM KAI MIN,BN,3,11,29.84,0,L,KLH,TIADA
Sabah,N.45,ELOPURA,CHAN TZUN HEI,BN,5,17,31.32,0,L,KLH,TIADA
Sabah,N.45,ELOPURA,CALVIN CHONG KET KIUN,DAP,12,17,68.68,1,L,MNG,PENIAGA
Sabah,N.46,TANJONG PAPAT,RAYMOND TAN SHU KIAH,BN,4,10,38.66,0,L,KLH,TIADA
Sabah,N.46,TANJONG PAPAT,POON MING FUNG @ FRANKIE,DAP,5,10,56.2,1,L,MNG,PEGUAM
Sabah,N.46,TANJONG PAPAT,JUFAZLI SHI AHMAD,BEBAS - KUNCI,533,10,5.15,0,L,HD,-
Sabah,N.47,KUAMUT,DATUK MASIUNG BANAH,BN,8,13,59,1,L,MNG,PENIAGA
Sabah,N.47,KUAMUT,EDWARD PODOK,PCS,205,13,1.5,0,L,HD,TIADA
Sabah,N.47,KUAMUT,NORFAIZAH CHUA,WARISAN,3,13,28.77,0,P,KLH,-
Sabah,N.47,KUAMUT,JUMAIDIN LAKALLA,PAS,330,13,2.42,0,L,HD,TIADA
Sabah,N.47,KUAMUT,JAMES AIK,SOLIDARITI,1,13,8.31,0,L,HD,PENIAGA
Sabah,N.48,SUKAU,MUARIFFIDIN BIN ABDUL MALEK,HR,117,7,1.48,0,L,HD,BERNIAGA SENDIRI
Sabah,N.48,SUKAU,MOHD ISMAIL BIN AYOB,WARISAN,3,7,38.48,0,L,KLH,-
Sabah,N.48,SUKAU,DATUK SADDI HAJI ABDUL RAHMAN,BN,4,7,59.14,1,L,MNG,PENGERUSI KORPORASI PEMBANGUNAN DESA (KPD)
Sabah,N.48,SUKAU,ABDULGANI BIN KOSUI,PPRS,71,7,0.9,0,L,HD,-
Sabah,N.49,TUNGKU,BULANGAN PANASI,HR,928,12,7.35,0,L,HD,BERNIAGA
Sabah,N.49,TUNGKU,ABD RAHMAN BIN TAGGOH,PKS,102,12,0.81,0,L,HD,0
Sabah,N.49,TUNGKU,MIZMA BINTI APPEHDULLAH,BN,5,12,41.95,0,P,KLH,AHLI PERNIAGAAN
Sabah,N.49,TUNGKU,ASSAFFAL P. ALIAN,WARISAN,6,12,49.89,1,L,MNG,PELADANG
Sabah,N.50,LAHAD DATU,"DATO' HJ MOHAMMAD YUSOF HJ APDAL",BN,8,20,41.16,0,L,KLH,AHLI PERNIAGAAN
Sabah,N.50,LAHAD DATU,WONG YU CHIN,HR,663,20,3.26,0,L,HD,0
Sabah,N.50,LAHAD DATU,DUMI BIN PG. MASDAL,WARISAN,11,20,55.58,1,L,MNG,PELADANG
Sabah,N.51,KUNAK,NILWAN BIN KABANG,BN,4,10,45.57,0,L,KLH,PEMBANTU MENTERI KABINET NEGERI SABAH
Sabah,N.51,KUNAK,NORAZLINAH BINTI ARIF,WARISAN,4,10,48.2,1,P,MNG,0
Sabah,N.51,KUNAK,SAHING BIN TAKING,HR,141,10,1.39,0,L,HD,BERNIAGA
Sabah,N.51,KUNAK,KASMAN BIN KARATE,PAS,492,10,4.84,0,L,HD,0
Sabah,N.52,SULABAYAN,JAUJAN BIN SAMBAKONG,WARISAN,7,9,74.91,1,L,MNG,0
Sabah,N.52,SULABAYAN,UTUNG BIN TANJONG BARU,HR,54,9,0.57,0,L,HD,BERNIAGA SENDIRI
Sabah,N.52,SULABAYAN,DATUK HAJI HARMAN BIN MOHAMAD,BN,2,9,23.06,0,L,KLH,AHLI PERNIAGAAN
Sabah,N.52,SULABAYAN,ABDUL NASIR BIN AB RAUP,PAS,139,9,1.46,0,L,HD,0
Sabah,N.53,SENALLANG,MOHD. SHAFIE APDAL,WARISAN,7,10,75.97,1,L,MNG,0
Sabah,N.53,SENALLANG,DATO SRI NASIR BIN TUN SAKARAN,BN,2,10,24.03,0,L,KLH,PENGERUSI PERBADANAN PEMBANGUNAN EKONOMI SABAH (SEDCO)
Sabah,N.54,BUGAYA,SAID TIBLAN,PPRS,57,13,0.41,0,L,HD,0
Sabah,N.54,BUGAYA,KULLI BIN MARALAM,PKS,67,13,0.49,0,L,HD,0
Sabah,N.54,BUGAYA,MAHAMOD BIN SARAHIL,PAS,144,13,1.05,0,L,HD,BEKERJA SENDIRI
Sabah,N.54,BUGAYA,MANIS BUKA BINTI MOHD DARAH,WARISAN,10,13,77.51,1,P,MNG,SURI RUMAH
Sabah,N.54,BUGAYA,RAZAK SAKARAN DANDAI,BN,2,13,20.43,0,L,KLH,AHLI LEMBAGA PENGARAH LKIM
Sabah,N.54,BUGAYA,ABD. MUKSIN BIN MOHAMMAD HASSAN,BEBAS - TRAKTOR,15,13,0.11,0,L,HD,0
Sabah,N.55,BALUNG,RAZALI BIN HAMZAH,HR,233,10,2.24,0,L,HD,BERNIAGA SENDIRI
Sabah,N.55,BALUNG,AMBOASE BIN RAMANO,PAS,428,10,4.12,0,L,HD,PENIAGA
Sabah,N.55,BALUNG,DATUK OSMAN BIN JAMAL,BN,4,10,47.08,1,L,MNG,0
Sabah,N.55,BALUNG,HAJI ALIPA JACKERY,USNO,119,10,1.15,0,L,HD,0
Sabah,N.55,BALUNG,ANDI RUS DIANA BT ANDI PALADJARENG,WARISAN,4,10,45.4,0,P,KLH,0
Sabah,N.56,APAS,ABDUL SALIP BIN EJAL,WARISAN,5,13,40.36,0,L,KLH,0
Sabah,N.56,APAS,ALIZAMAN BIN JIJURAHMAN,HR,333,13,2.46,0,L,HD,BERNIAGA SENDIRI
Sabah,N.56,APAS,DAUD BIN JALALUDDIN,PAS,487,13,3.6,0,L,HD,PENIAGA
Sabah,N.56,APAS,NIZAM BIN DATUK ABU BAKAR TITINGAN,BN,7,13,53.58,1,L,MNG,SETIAUSAHA POLITIK
Sabah,N.57,SRI TANJONG,PANG THOU CHUNG,HR,873,18,4.6,0,L,HD,0
Sabah,N.57,SRI TANJONG,LO SU FUI,BN,4,18,22.59,0,L,KLH,PENIAGA
Sabah,N.57,SRI TANJONG,LEONG YUN FUI,PKS,154,18,0.81,0,L,HD,0
Sabah,N.57,SRI TANJONG,WONG SZE PHIN @ JIMMY,DAP,13,18,72,1,L,MNG,0
Sabah,N.58,MEROTAI,HJ AHMAD DULLAH,PAS,1,14,8.15,0,L,HD,0
Sabah,N.58,MEROTAI,LIM TING KHAI,BN,5,14,37.45,0,L,KLH,0
Sabah,N.58,MEROTAI,SHARATHA MASYAROH BINTI JOHN RIDWAN LINCON,HR,125,14,0.84,0,P,HD,PEGUAM
Sabah,N.58,MEROTAI,ARBAANI BIN AKUM,AMANAH,193,14,1.3,0,L,HD,0
Sabah,N.58,MEROTAI,SARIFUDDIN BIN HATA,WARISAN,7,14,51.94,1,L,MNG,0
Sabah,N.58,MEROTAI,AZIZUL BIN TANDEK,PKS,20,14,0.13,0,L,HD,0
Sabah,N.58,MEROTAI,MOHD NASIR BIN SUMADI,USNO,28,14,0.19,0,L,HD,0
Sabah,N.59,TANJONG BATU,DATUK HAJAH HAMISA BINTI SAMAT,BN,8,16,50.92,1,P,MNG,0
Sabah,N.59,TANJONG BATU,USMAN MADEAMING,PAS,1,16,8.98,0,L,HD,0
Sabah,N.59,TANJONG BATU,ARDI BIN ARSAH @ SAMSI,PPRS,171,16,1.02,0,L,HD,0
